 ,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,Nm,rpm,hp
5994,Honda Jazz 1.5 V i DTEC,2016,650000,30000,Diesel,Individual,Manual,Second Owner,27.3,1498,98.6,200Nm@ 1750rpm,5,200,,
5995,Renault Pulse RxL,2012,220000,75000,Diesel,Individual,Manual,First Owner,23.08,1461,63.12,160Nm@ 2000rpm,5,160,,
5996,Tata Indica Vista Aqua 1.4 TDI,2009,152000,48000,Diesel,Individual,Manual,Second Owner,17.0,1405,71.0,135 Nm at 2500  rpm ,5,1323,,
5997,Hyundai i20 1.2 Magna Executive,2014,415000,72000,Petrol,Dealer,Manual,First Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,114,,
5998,Maruti Swift VXI BSIV,2015,475000,51000,Petrol,Dealer,Manual,First Owner,22.0,1197,81.8,113Nm@ 4200rpm,5,113,,
5999,Maruti Ignis Zeta,2017,525000,29000,Petrol,Dealer,Manual,First Owner,20.89,1197,81.8,113Nm@ 4200rpm,5,113,,
6000,Maruti Wagon R VXI 1.2,2015,365000,28000,Petrol,Dealer,Manual,First Owner,20.52,1197,81.8,113Nm@ 4200rpm,5,113,,
6001,Maruti Swift VDI BSIV,2011,375000,97000,Diesel,Dealer,Manual,First Owner,25.2,1248,74.0,190Nm@ 2000rpm,5,190,,
6002,Maruti Swift Dzire VDI,2018,765000,59000,Diesel,Dealer,Manual,First Owner,28.4,1248,74.02,190Nm@ 2000rpm,5,190,,
6003,Maruti Swift Dzire VDI,2019,770000,27000,Diesel,Individual,Manual,First Owner,28.4,1248,74.02,190Nm@ 2000rpm,5,190,,
6004,Renault KWID RXT,2018,350000,30000,Petrol,Individual,Manual,First Owner,25.17,799,53.3,72Nm@ 4386rpm,5,72,,
6005,Mahindra Scorpio 1.99 S6 Plus,2015,875000,70000,Diesel,Individual,Manual,First Owner,15.4,1997,120.0,280Nm@ 1800-2800rpm,7,280,,
6006,Mahindra XUV500 W6 2WD,2014,780000,69000,Diesel,Dealer,Manual,First Owner,15.1,2179,140.0,330Nm@ 1600-2800rpm,7,330,,
6007,Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018,990000,15000,Diesel,Individual,Manual,First Owner,25.1,1248,88.5,200Nm@ 1750rpm,5,200,,
6008,Maruti Swift Dzire VDI,2019,800000,35700,Diesel,Dealer,Manual,First Owner,28.4,1248,74.02,190Nm@ 2000rpm,5,190,,
6009,Hyundai Verna 1.6 SX,2012,350000,120000,Diesel,Individual,Manual,Third Owner,22.32,1582,126.32,259.8Nm@ 1900-2750rpm,5,259,,
6010,Volkswagen Polo Diesel Comfortline 1.2L,2013,325000,120000,Diesel,Individual,Manual,First Owner,22.07,1199,73.9,180Nm@ 2000rpm,5,180,,
6011,Volkswagen Polo Diesel Comfortline 1.2L,2013,360000,80000,Diesel,Individual,Manual,First Owner,22.07,1199,73.9,180Nm@ 2000rpm,5,180,,
6012,Maruti Alto K10 2010-2014 VXI,2010,148000,120000,Petrol,Individual,Manual,First Owner,20.92,998,67.1,90Nm@ 3500rpm,5,90,,
6013,Maruti Baleno Delta 1.3,2017,670000,36000,Diesel,Individual,Manual,First Owner,27.39,1248,74.0,190Nm@ 2000rpm,5,190,,
6014,Toyota Etios Liva GD,2014,430999,120000,Diesel,Individual,Manual,First Owner,23.59,1364,67.04,170Nm@ 1800-2400rpm,5,170,,
6015,Maruti Omni E MPI STD BS IV,2017,260000,9000,Petrol,Individual,Manual,First Owner,16.8,796,34.2,59Nm@ 2500rpm,8,59,,
6016,Tata Nano Lx BSIV,2012,70000,50000,Petrol,Individual,Manual,Second Owner,25.4,624,37.48,51Nm@ 4000+/-500rpm,4,51,,
6017,Renault KWID Climber 1.0 MT BSIV,2019,300000,35000,Petrol,Individual,Manual,First Owner,23.01,999,67.0,91Nm@ 4250rpm,5,91,,
6018,Mahindra Xylo E4,2011,150000,130000,Diesel,Individual,Manual,Second Owner,14.0,2498,112.0,260 Nm at 1800-2200 rpm,7,2549,,
6019,Ford Figo Diesel Titanium,2010,260000,70000,Diesel,Individual,Manual,First Owner,20.0,1399,68.0,160Nm@ 2000rpm,5,160,,
6020,Maruti Swift Dzire VDi,2012,320000,90000,Diesel,Individual,Manual,Third Owner,19.3,1248,73.9,190Nm@ 2000rpm,5,190,,
6021,Tata Nexon 1.2 Revotron XM,2018,700000,35000,Petrol,Individual,Manual,First Owner,17.0,1198,108.5,170Nm@ 1750-4000rpm,5,170,,
6022,Volkswagen Polo Petrol Highline 1.2L,2012,415000,80000,Petrol,Individual,Manual,First Owner,16.47,1198,73.9,110Nm@ 3750rpm,5,110,,
6023,Maruti Swift Vdi BSIII,2008,260000,120000,Diesel,Individual,Manual,Second Owner,17.8,1248,75.0,190Nm@ 2000rpm,5,190,,
6024,Tata Nano Cx,2011,70000,80000,Petrol,Individual,Manual,First Owner,26.0,624,35.0,48Nm@ 3000rpm,4,48,,
6025,Toyota Etios Liva G,2015,515000,30000,Petrol,Individual,Manual,First Owner,17.71,1197,78.9,104Nm@ 3100rpm,5,104,,
6026,Hyundai Verna 1.6 CRDi SX,2016,803999,60000,Diesel,Individual,Manual,First Owner,23.9,1582,126.2,259.9Nm@ 1900-2750rpm,5,259,,
6027,Skoda Octavia L and K 1.9 TDI (MT),2007,275000,200000,Diesel,Individual,Manual,Second Owner,16.6,1896,122.4,"21.4@ 1,900(kgm@ rpm)",5,209,,
6028,Ford EcoSport 1.5 TDCi Titanium BSIV,2017,934000,101000,Diesel,Individual,Manual,First Owner,22.77,1498,98.59,205Nm@ 1750-3250rpm,5,205,,
6029,Ford Fiesta 1.4 Duratorq ZXI,2007,210000,110000,Diesel,Individual,Manual,First Owner,17.8,1399,68.0,"16.3@ 2,000(kgm@ rpm)",5,159,,
6030,Toyota Innova 2.5 G (Diesel) 8 Seater,2014,1050000,136000,Diesel,Individual,Manual,Third Owner,12.99,2494,100.6,200Nm@ 1400-3400rpm,8,200,,
6031,Chevrolet Tavera B2 8 Seats BSIII,2011,650000,250000,Diesel,Individual,Manual,Second Owner,14.8,2499,80.0,"19@ 1,800(kgm@ rpm)",7,186,,
6032,Chevrolet Cruze LTZ,2012,550000,74000,Diesel,Individual,Manual,Fourth & Above Owner,17.3,1998,163.7,380Nm@ 2000rpm,5,380,,
6033,Chevrolet Tavera Neo LT-L - 9 seats BSII,2010,285000,265000,Diesel,Individual,Manual,Fourth & Above Owner,14.8,2499,80.0,"19@ 1,800(kgm@ rpm)",9,186,,
6034,Honda Jazz 1.2 VX i VTEC,2015,700000,22700,Petrol,Individual,Manual,First Owner,18.7,1199,88.7,110Nm@ 4800rpm,5,110,,
6035,Hyundai Grand i10 Sportz,2016,525000,45000,Petrol,Individual,Manual,First Owner,18.9,1197,82.0,114Nm@ 4000rpm,5,114,,
6036,Maruti Eeco 5 Seater AC BSIV,2011,250000,36000,Petrol,Individual,Manual,Second Owner,15.37,1196,73.0,101Nm@ 3000rpm,5,101,,
6037,Maruti Swift Dzire ZDI,2015,575000,57000,Diesel,Individual,Manual,Second Owner,26.59,1248,74.0,190Nm@ 2000rpm,5,190,,
6038,Tata Tiago 1.05 Revotorq XZ,2018,540000,33000,Diesel,Individual,Manual,First Owner,27.28,1047,69.0,140Nm@ 1800-3000rpm,5,140,,
6039,Maruti Ertiga VXI,2012,560000,59000,Petrol,Individual,Manual,First Owner,16.02,1373,93.7,130Nm@ 4000rpm,7,130,,
6040,Volkswagen Vento Diesel Highline,2012,380000,200000,Diesel,Individual,Manual,First Owner,20.54,1598,103.6,250Nm@ 1500-2500rpm,5,250,,
6041,Ford Figo Petrol Titanium,2011,240000,80000,Petrol,Individual,Manual,Second Owner,15.6,1196,70.0,102Nm@ 4000rpm,5,102,,
6042,Chevrolet Spark 1.0 LT LPG,2012,300000,70000,LPG,Individual,Manual,First Owner,13.2,995,60.2,90.3Nm@ 4200rpm,5,90,,
6043,Datsun RediGO S,2018,280000,50000,Petrol,Individual,Manual,First Owner,22.7,799,53.64,72Nm@ 4386rpm,5,72,,
6044,Maruti Ritz VDi,2011,350000,118000,Diesel,Individual,Manual,Second Owner,21.1,1248,73.9,113Nm@ 4500rpm,5,113,,
6045,Tata Indica Vista TDI LS,2014,110000,250000,Diesel,Individual,Manual,Second Owner,19.1,1405,70.0,135.4Nm@ 2500rpm,5,135,,
6046,Tata Nexon 1.5 Revotorq XZ Plus,2018,980000,20000,Diesel,Individual,Manual,First Owner,21.5,1497,108.5,260Nm@ 1500-2750rpm,5,260,,
6047,Tata Nexon 1.5 Revotorq XZ Plus,2018,969999,21871,Diesel,Individual,Manual,First Owner,21.5,1497,108.5,260Nm@ 1500-2750rpm,5,260,,
6048,Mahindra KUV 100 mFALCON D75 K8,2016,357000,120000,Diesel,Individual,Manual,First Owner,25.32,1198,77.0,190Nm@ 1750-2250rpm,6,190,,
6049,Tata Indica Vista TDI LX,2014,280000,100000,Diesel,Individual,Manual,First Owner,19.1,1405,70.0,135.4Nm@ 2500rpm,5,135,,
6050,Mahindra Bolero 2011-2019 ZLX,2012,430000,50000,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,195,,
6051,Maruti Alto 800 LXI Airbag,2015,250000,70000,Petrol,Individual,Manual,First Owner,22.74,796,47.3,69Nm@ 3500rpm,5,69,,
6052,Chevrolet Enjoy 1.3 TCDi LS 8,2016,525000,80000,Diesel,Individual,Manual,First Owner,18.2,1248,73.74,172.5Nm@ 1750rpm,8,172,,
6053,Tata Tiago 1.2 Revotron XZ,2018,500000,25000,Petrol,Individual,Manual,First Owner,23.84,1199,84.0,114Nm@ 3500rpm,5,114,,
6054,Mahindra Scorpio S5 BSIV,2019,1000000,60000,Diesel,Individual,Manual,First Owner,16.36,2179,120.0,280Nm@ 1800-2800rpm,7,280,,
6055,Maruti Alto 800 LXI Optional,2017,316000,25000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,69Nm@ 3500rpm,5,69,,
6056,Maruti Alto 800 VXI Optional,2018,350000,50000,Petrol,Individual,Manual,First Owner,24.7,796,47.3,69Nm@ 3500rpm,5,69,,
6057,Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,2018,950000,14000,Diesel,Individual,Manual,First Owner,21.5,1497,108.5,260Nm@ 1500-2750rpm,5,260,,
6058,Mahindra Bolero 2011-2019 SLX,2013,475000,76000,Diesel,Individual,Manual,First Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,195,,
6059,Toyota Fortuner 2.8 4WD AT BSIV,2020,3200000,3000,Diesel,Individual,Automatic,First Owner,15.04,2755,174.5,450Nm@ 1600-2400rpm,7,450,,
6060,Mahindra TUV 300 T8,2016,600000,139000,Diesel,Individual,Manual,First Owner,18.49,1493,100.0,240Nm@ 1600-2800rpm,7,240,,
6061,Volkswagen Vento 1.6 Highline,2014,430000,100000,Petrol,Individual,Manual,First Owner,15.04,1598,103.2,153Nm@ 3800rpm,5,153,,
6062,Hyundai Creta 1.6 CRDi SX,2015,965000,60000,Diesel,Individual,Manual,First Owner,19.67,1582,126.2,259.9Nm@ 1900-2750rpm,5,259,,
6063,Maruti Ertiga ZDI,2013,700000,37659,Diesel,Individual,Manual,First Owner,20.77,1248,88.8,200Nm@ 1750rpm,7,200,,
6064,Maruti Ritz VDi,2012,250000,89000,Diesel,Individual,Manual,Second Owner,23.2,1248,73.94,190Nm@ 2000rpm,5,190,,
6065,Maruti Ertiga ZDI,2013,680000,37500,Diesel,Individual,Manual,Second Owner,20.77,1248,88.8,200Nm@ 1750rpm,7,200,,
6066,Tata Tiago 1.2 Revotron XTA,2018,500000,5000,Petrol,Individual,Automatic,First Owner,23.84,1199,84.0,114Nm@ 3500rpm,5,114,,
6067,Hyundai Grand i10 1.2 Kappa Asta,2013,420000,21000,Petrol,Individual,Manual,First Owner,18.9,1197,81.86,113.75nm@ 4000rpm,5,113,,
6068,Maruti Alto K10 LXI,2017,290000,10000,Petrol,Individual,Manual,Second Owner,23.95,998,67.05,90Nm@ 3500rpm,5,90,,
6069,Maruti Swift Dzire VDI,2017,750000,30000,Diesel,Individual,Manual,First Owner,28.4,1248,74.02,190Nm@ 2000rpm,5,190,,
6070,Maruti Eeco 7 Seater Standard BSIV,2015,300000,19800,Petrol,Individual,Manual,First Owner,15.37,1196,73.0,101Nm@ 3000rpm,7,101,,
6071,Maruti Ritz VDi,2011,250000,90000,Diesel,Individual,Manual,Third Owner,21.1,1248,73.9,113Nm@ 4500rpm,5,113,,
6072,Maruti Wagon R LXI Minor,2007,100000,70000,Petrol,Individual,Manual,Second Owner,18.9,1061,67.0,84Nm@ 3500rpm,5,84,,
6073,Maruti Wagon R LX BSIII,2007,100000,80000,Petrol,Individual,Manual,Second Owner,17.3,1061,64.0,"8.6@ 3,500(kgm@ rpm)",5,84,,
6074,Maruti Ertiga VDI,2013,550000,120000,Diesel,Individual,Manual,Third Owner,20.77,1248,88.76,200Nm@ 1750rpm,7,200,,
6075,Maruti Swift Dzire VDi,2012,341000,120000,Diesel,Individual,Manual,First Owner,19.3,1248,73.9,190Nm@ 2000rpm,5,190,,
6076,Hyundai Grand i10 1.2 CRDi Sportz,2017,600000,50000,Diesel,Individual,Manual,First Owner,24.0,1186,73.97,190.24nm@ 1750-2250rpm,5,190,,
6077,Honda City i DTEC VX,2014,650000,167000,Diesel,Individual,Manual,First Owner,25.1,1498,98.6,200Nm@ 1750rpm,5,200,,
6078,Chevrolet Spark 1.0 PS,2008,75527,80000,Petrol,Individual,Manual,First Owner,16.0,995,63.0,90.3Nm@ 4200rpm,5,90,,
6079,Hyundai i20 Sportz 1.2,2014,500000,17000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,114,,
6080,Maruti Baleno Delta 1.2,2017,550000,46000,Petrol,Individual,Manual,First Owner,21.4,1197,83.1,115Nm@ 4000rpm,5,115,,
6081,Maruti Swift VDI Optional,2015,475000,60000,Diesel,Individual,Manual,First Owner,25.2,1248,74.0,190Nm@ 2000rpm,5,190,,
6082,Hyundai Xcent 1.1 CRDi SX,2015,425000,60000,Diesel,Individual,Manual,First Owner,24.4,1120,71.0,180.4Nm@ 1750-2500rpm,5,180,,
6083,Toyota Corolla Altis Diesel D4DJ,2012,476999,90000,Diesel,Individual,Manual,Fourth & Above Owner,21.43,1364,87.2,205Nm@ 1800-2800rpm,5,205,,
6084,Chevrolet Spark 1.0 LS,2011,150000,40000,Petrol,Individual,Manual,Second Owner,18.0,995,62.0,90.3Nm@ 4200rpm,5,90,,
6085,Maruti Alto LXi,2011,225000,90000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,62Nm@ 3000rpm,5,62,,
6086,Maruti Alto LXi,2010,190000,80000,Petrol,Individual,Manual,First Owner,19.7,796,46.3,62Nm@ 3000rpm,5,62,,
6087,Mahindra Bolero SLE BSIII,2011,400000,70000,Diesel,Individual,Manual,Second Owner,13.6,2523,63.0,180 Nm at 1440-1500rpm,7,1765,,
6088,Honda CR-V 2.0L 2WD AT,2016,1350000,74000,Petrol,Dealer,Automatic,First Owner,13.7,1997,153.86,190Nm@ 4300rpm,5,190,,
6089,Mahindra Thar CRDe AC,2018,900000,12000,Diesel,Dealer,Manual,First Owner,16.55,2498,105.0,247Nm@ 1800-2000rpm,6,247,,
6090,Tata Hexa XE,2017,969999,26500,Diesel,Dealer,Manual,First Owner,17.6,2179,147.94,320Nm@ 1500-3000rpm,7,320,,
6091,Hyundai Grand i10 1.2 Kappa Magna AT,2016,475000,45629,Petrol,Trustmark Dealer,Automatic,First Owner,18.9,1197,81.86,113.75nm@ 4000rpm,5,113,,
6092,Mahindra Bolero Power Plus SLE,2019,740000,35000,Diesel,Individual,Manual,First Owner,16.5,1493,70.0,195Nm@ 1400-2200rpm,7,195,,
6093,Mahindra KUV 100 G80 K2,2018,400000,15000,Petrol,Individual,Manual,First Owner,18.15,1198,82.0,115Nm@ 3500-3600rpm,6,115,,
6094,Maruti Wagon R LXI Optional,2018,430000,14000,Petrol,Individual,Manual,First Owner,20.51,998,67.04,90Nm@ 3500rpm,5,90,,
6095,Mahindra XUV300 W8 Option BSIV,2019,1132000,20000,Petrol,Individual,Manual,First Owner,17.0,1197,110.0,200Nm@ 2000-3500rpm,5,200,,
6096,Maruti Wagon R LXI BS IV,2017,352000,68850,Petrol,Dealer,Manual,First Owner,18.9,998,67.1,90Nm@ 3500rpm,5,90,,
6097,Tata Tiago 1.2 Revotron XE,2016,252999,45775,Petrol,Dealer,Manual,First Owner,23.84,1199,84.0,114Nm@ 3500rpm,5,114,,
6098,Chevrolet Spark 1.0 LT,2012,80000,70000,Petrol,Individual,Manual,Second Owner,16.2,995,62.1,90.3Nm@ 4200rpm,5,90,,
6099,Maruti Wagon R LXI,2015,313000,68203,Petrol,Dealer,Manual,First Owner,21.79,998,67.05,90Nm@ 3500rpm,5,90,,
6100,Hyundai Grand i10 SportZ Edition,2014,380000,30000,Petrol,Individual,Manual,Second Owner,18.9,1197,81.86,113.75Nm@ 4000rpm,5,113,,
6101,Renault KWID RXL,2018,350000,25000,Petrol,Individual,Manual,First Owner,25.17,799,53.3,72Nm@ 4386rpm,5,72,,
6102,Renault Duster 85PS Diesel RxE,2016,600000,90000,Diesel,Individual,Manual,Second Owner,19.87,1461,83.8,200Nm@ 1750rpm,5,200,,
6103,Tata Manza Aqua Quadrajet,2011,88000,97343,Diesel,Dealer,Manual,First Owner,18.8,1248,90.0,200Nm@ 1750-3000rpm,5,200,,
6104,Maruti Omni 8 Seater BSII,2008,160000,70000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796,35.0,6.1kgm@ 3000rpm,8,59,,
6105,Hyundai i10 Sportz,2014,290000,31000,Petrol,Individual,Manual,First Owner,20.36,1197,78.9,111.8Nm@ 4000rpm,5,111,,
6106,Mahindra Scorpio S4 7 Seater,2014,650000,70000,Diesel,Individual,Manual,First Owner,15.4,2179,120.0,280Nm@ 1800-2800rpm,7,280,,
6107,Maruti Eeco CNG 5 Seater AC BSIV,2015,380000,20000,CNG,Individual,Manual,First Owner,21.94,1196,61.7,85Nm@ 3000rpm,5,85,,
6108,Hyundai EON D Lite Plus,2014,180000,62000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,74,,
6109,Maruti 800 AC,2008,75000,29000,Petrol,Individual,Manual,First Owner,16.1,796,37.0,59Nm@ 2500rpm,4,59,,
6110,Tata Safari DICOR 2.2 LX 4x2,2012,132000,82507,Diesel,Dealer,Manual,First Owner,13.93,2179,138.03,320Nm@ 1700-2700rpm,7,320,,
6111,Chevrolet Beat LS,2010,110000,60000,Petrol,Individual,Manual,Second Owner,18.6,1199,79.4,108Nm@ 4400rpm,5,108,,
6112,Maruti Alto K10 VXI,2018,390000,10000,Petrol,Individual,Manual,First Owner,23.95,998,67.05,90Nm@ 3500rpm,5,90,,
6113,Hyundai i20 Asta 1.2,2015,550000,70000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,114,,
6114,Maruti 800 AC BSIII,2008,70000,59400,Petrol,Individual,Manual,Fourth & Above Owner,16.1,796,37.0,59Nm@ 2500rpm,4,59,,
6115,Hyundai EON Era Plus,2013,275000,20000,Petrol,Individual,Manual,First Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,74,,
6116,Maruti SX4 Vxi BSIII,2009,250000,125876,Petrol,Individual,Manual,Second Owner,15.0,1586,104.68,"145@ 4,100(kgm@ rpm)",5,1421,,
6117,Isuzu D-Max V-Cross 4X4,2017,1250000,56800,Diesel,Individual,Manual,First Owner,12.4,2499,134.0,320Nm@ 1800-2800rpm,5,320,,
6118,Audi A4 2.0 TDI,2014,1500000,60000,Diesel,Individual,Automatic,First Owner,16.55,1968,147.51,320Nm@ 1750-2500rpm,5,320,,
6119,Maruti Celerio VXI AT,2014,325000,65204,Petrol,Trustmark Dealer,Automatic,First Owner,23.1,998,67.04,90Nm@ 3500rpm,5,90,,
6120,Hyundai Venue SX Plus Dual Tone Turbo DCT,2019,1150000,2286,Petrol,Trustmark Dealer,Automatic,First Owner,18.15,998,118.35,171.6Nm@ 1500-4000rpm,5,171,,
6121,Maruti Swift AMT ZXI,2018,655000,15732,Petrol,Dealer,Automatic,First Owner,22.0,1197,81.8,113Nm@ 4200rpm,5,113,,
6122,Mahindra Thar DI 4X4,2019,890000,13000,Diesel,Dealer,Manual,First Owner,18.06,2523,63.0,182.5Nm@ 1500-1800rpm,7,182,,
6123,Maruti Ignis 1.2 Zeta BSIV,2018,525000,33000,Petrol,Dealer,Manual,First Owner,20.89,1197,81.8,113Nm@ 4200rpm,5,113,,
6124,Honda City 1.5 S MT,2017,675000,49523,Petrol,Dealer,Manual,First Owner,17.0,1497,118.0,146Nm at 4800 rpm,5,1431,,
6125,Maruti Vitara Brezza VDi,2018,745000,48000,Diesel,Dealer,Manual,First Owner,24.3,1248,88.5,200Nm@ 1750rpm,5,200,,
6126,Maruti Vitara Brezza ZDi,2018,835000,17000,Diesel,Dealer,Manual,First Owner,24.3,1248,88.5,200Nm@ 1750rpm,5,200,,
6127,Maruti Vitara Brezza LDi Option,2018,725000,36521,Diesel,Dealer,Manual,First Owner,24.3,1248,88.5,200Nm@ 1750rpm,5,200,,
6128,Maruti Swift Dzire VXI 1.2 BS IV,2017,620000,90000,Petrol,Individual,Manual,First Owner,22.0,1197,81.8,113Nm@ 4200rpm,5,113,,
6129,Renault KWID RXT,2017,350000,35000,Petrol,Individual,Manual,Second Owner,25.17,799,53.3,72Nm@ 4386rpm,5,72,,
6130,Tata Tigor 1.2 Revotron XT,2018,400000,22000,Petrol,Individual,Manual,First Owner,20.3,1199,84.0,114Nm@ 3500rpm,5,114,,
6131,Maruti Wagon R VXI Optional,2017,400000,70000,Petrol,Individual,Manual,First Owner,20.51,998,67.04,90Nm@ 3500rpm,5,90,,
6132,Toyota Fortuner 4x4 AT,2016,1750000,52000,Diesel,Dealer,Automatic,First Owner,12.55,2982,168.5,360Nm@ 1400-3200rpm,7,360,,
6133,Hyundai Xcent 1.2 CRDi SX,2017,550000,49000,Diesel,Dealer,Manual,First Owner,25.4,1186,73.97,190.25nm@ 1750-2250rpm,5,190,,
6134,Maruti Ciaz VDi Plus SHVS,2015,550000,50000,Diesel,Dealer,Manual,Second Owner,28.09,1248,88.5,200Nm@ 1750rpm,5,200,,
6135,Maruti Swift VDI,2013,375000,65000,Diesel,Dealer,Manual,First Owner,28.4,1248,74.0,190Nm@ 2000rpm,5,190,,
6136,Hyundai Xcent 1.1 CRDi Base,2015,391000,55000,Diesel,Dealer,Manual,First Owner,24.4,1120,71.0,180.4Nm@ 1750-2500rpm,5,180,,
6137,Mercedes-Benz B Class B200 CDI Sport,2015,2051000,35000,Diesel,Dealer,Automatic,Second Owner,19.7,2143,134.1,300Nm@ 1600-3000rpm,5,300,,
6138,Tata Aria Pure LX 4x2,2014,525000,78000,Diesel,Dealer,Manual,Second Owner,15.05,2179,147.9,320Nm@ 1500-3000rpm,7,320,,
6139,Hyundai Verna CRDi SX,2007,212000,58000,Diesel,Dealer,Manual,Second Owner,16.8,1493,110.0,"24@ 1,900-2,750(kgm@ rpm)",5,235,,
6140,Chevrolet Beat Diesel LT,2011,221000,56000,Diesel,Dealer,Manual,Second Owner,25.44,936,57.6,150Nm@ 1750rpm,5,150,,
6141,Fiat Linea Emotion (Diesel),2010,265000,61000,Diesel,Dealer,Manual,Second Owner,20.4,1248,91.7,209Nm@ 2000rpm,5,209,,
6142,Renault Scala Diesel RxL,2013,399000,61000,Diesel,Dealer,Manual,Second Owner,21.64,1461,84.8,200Nm@ 2000rpm,5,200,,
6143,Hyundai Getz 1.5 CRDi GVS,2008,175000,61000,Diesel,Dealer,Manual,Second Owner,17.1,1493,110.0,"24@ 1,900-2,750(kgm@ rpm)",5,235,,
6144,Skoda Rapid 1.6 TDI Elegance,2011,411000,64481,Diesel,Dealer,Manual,Second Owner,20.5,1598,103.5,250Nm@ 1500-2500rpm,5,250,,
6145,Volkswagen Vento Diesel Comfortline,2011,365000,65000,Diesel,Dealer,Manual,Second Owner,20.54,1598,103.6,250Nm@ 1500-2500rpm,5,250,,
6146,BMW 5 Series 520d Sport Line,2009,975000,80000,Diesel,Dealer,Automatic,Second Owner,22.48,1995,187.74,400Nm@ 1750-2500rpm,5,400,,
6147,Nissan Sunny XV D,2015,499000,61000,Diesel,Dealer,Manual,Second Owner,22.71,1461,84.8,200Nm@ 2000rpm,5,200,,
6148,Mercedes-Benz M-Class ML 350 CDI,2014,2575000,70000,Diesel,Individual,Automatic,First Owner,11.74,2987,254.8,619Nm@ 1600-2400rpm,5,619,,
6149,Chevrolet Spark 1.0,2009,145000,30000,Petrol,Individual,Manual,First Owner,18.0,995,62.0,90.3Nm@ 4200rpm,5,90,,
6150,Tata Indica Vista Aqua TDI BSIII,2011,200000,200000,Diesel,Individual,Manual,Second Owner,17.0,1405,71.0,135 Nm at 2500  rpm ,5,1323,,
6151,Audi Q3 2.0 TDI Quattro Premium Plus,2014,1200000,230000,Diesel,Individual,Automatic,First Owner,15.73,1968,174.33,380Nm@ 1750-2500rpm,5,380,,
6152,Hyundai EON 1.0 Magna Plus Option O,2016,280000,100000,Petrol,Individual,Manual,First Owner,20.3,998,68.05,94.14Nm@ 3500rpm,5,94,,
6153,Mahindra Scorpio VLS AT 2.2 mHAWK,2011,450000,95000,Diesel,Individual,Automatic,Second Owner,11.79,2179,120.0,290Nm@ 1800-2800rpm,8,290,,
6154,Honda Mobilio S i VTEC,2017,600000,70000,Petrol,Individual,Manual,First Owner,17.3,1497,117.3,145Nm@ 4600rpm,7,145,,
6155,Renault KWID RXT Optional,2016,275000,60000,Petrol,Individual,Manual,First Owner,25.17,799,53.3,72Nm@ 4386rpm,5,72,,
6156,Tata Manza Aura Quadrajet,2010,110000,88000,Diesel,Individual,Manual,First Owner,18.8,1248,90.0,200Nm@ 1750-3000rpm,5,200,,
6157,Mahindra XUV500 W8 4WD,2012,500000,200000,Diesel,Individual,Manual,Fourth & Above Owner,15.1,2179,140.0,330Nm@ 1600-2800rpm,7,330,,
6158,Mahindra XUV500 W8 4WD,2012,700000,60000,Diesel,Individual,Manual,Second Owner,15.1,2179,140.0,330Nm@ 1600-2800rpm,7,330,,
6159,BMW 3 Series 320d Corporate Edition,2012,900000,155000,Diesel,Individual,Automatic,Second Owner,16.07,1995,181.0,380Nm@ 1750rpm,4,380,,
6160,Nissan Sunny XV,2013,275000,80000,Petrol,Individual,Manual,Third Owner,16.95,1498,97.7,134Nm@ 4000rpm,5,134,,
6161,Maruti Swift VDI,2014,455000,40000,Diesel,Individual,Manual,First Owner,28.4,1248,74.0,190Nm@ 2000rpm,5,190,,
6162,Hyundai Creta 1.6 CRDi SX Plus,2015,900000,50000,Diesel,Individual,Manual,First Owner,19.67,1582,126.2,259.9Nm@ 1900-2750rpm,5,259,,
6163,Maruti Swift VDI BSIV,2014,455000,40000,Diesel,Individual,Manual,First Owner,25.2,1248,74.0,190Nm@ 2000rpm,5,190,,
6164,Honda City i DTec SV,2017,650000,47000,Diesel,Individual,Manual,Second Owner,26.0,1498,98.6,200Nm@ 1750rpm,5,200,,
6165,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,551000,20000,Petrol,Individual,Manual,Second Owner,18.9,1197,81.86,113.75nm@ 4000rpm,5,113,,
6166,Volkswagen Ameo 1.5 TDI Highline 16 Alloy,2017,650000,49060,Diesel,Individual,Manual,First Owner,22.0,1498,108.495,250Nm@ 1500-3000rpm,5,250,,
6167,Hyundai i20 Asta 1.2,2015,600000,60000,Petrol,Individual,Manual,First Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,114,,
